,Medal,Host,AG.LND.CREL.HA,AG.LND.TOTL.K2,AG.YLD.CREL.KG,BX.KLT.DINV.CD.WD,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,FI.RES.TOTL.CD,IS.AIR.DPRT,IT.CEL.SETS,IT.MLT.MAIN,IT.MLT.MAIN.P2,NE.CON.GOVT.CN,NE.CON.GOVT.ZS,NE.CON.PETC.ZS,NE.EXP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.RSB.GNFS.CD,NE.RSB.GNFS.CN,NY.GDP.DEFL.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.DISC.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.PRE.DURS,SE.PRM.AGES,SE.PRM.DURS,SE.SEC.DURS,SH.DTH.IMRT,SH.DYN.MORT,SH.IMM.IDPT,SP.POP.2529.FE.5Y,SP.POP.3034.FE.5Y,SP.POP.3539.FE.5Y,SP.POP.GROW,SP.POP.TOTL.FE.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,TM.VAL.MRCH.AL.ZS,TM.VAL.MRCH.HI.ZS,TM.VAL.MRCH.OR.ZS,TM.VAL.MRCH.R1.ZS,TM.VAL.MRCH.R2.ZS,TM.VAL.MRCH.R3.ZS,TM.VAL.MRCH.R4.ZS,TM.VAL.MRCH.R5.ZS,TM.VAL.MRCH.R6.ZS,TM.VAL.MRCH.RS.ZS,TX.VAL.MRCH.AL.ZS,TX.VAL.MRCH.OR.ZS,TX.VAL.MRCH.R1.ZS,TX.VAL.MRCH.R4.ZS,TX.VAL.MRCH.R5.ZS,TX.VAL.MRCH.R6.ZS,TX.VAL.MRCH.RS.ZS
543,2,0,290500.0,42390.0,3412.0,1788040739.4802198,7.7592920176217595,31.203019580089602,392920.0,43.79153659343929,300659810.93548,26778.0,1999750.0,448212.0,34.724174100000006,3299648000.0,18.3979248093951,50.961201478751,85.9894385872615,29.090330807283397,357305006.099473,278088200.0,3.1597521122484795,108.58687982170099,-200.0,4.30725898765326,17421.890222737802,4.0,7.0,6.0,6.0,46.0,3.9,94.0,6.773429675608691,6.28440963950863,6.464202658277269,-0.357944411443807,53.3555735019963,0.04702065468852299,32.165,0.0805828030206726,81.5396254762813,17.3062648528554,4.628250126415599,11.8024280415645,0.34399470847894703,0.0492258053227634,0.300191412611688,0.182174758461857,1.15410967086333,1.10109275862076,21.671190699025196,0.9459214619117099,0.714453094349505,0.8187816762822099,1.7948087459967301,2.19394887423026
544,2,0,693867.0,328550.0,3866.7,8895774251.02491,2.8290564659394004,88.78543905037279,6206062.0,29.3345320382971,139730782870.233,343382.0,41324700.0,4588900.0,15.69395163,134442000000.0,13.842133658412001,49.651171889478704,79.2999139255312,25.7486213670602,33828023828.0238,104488000000.0,0.999932303703858,106.46646080452899,0.0,5.47345419229524,10779.5075072926,2.0,6.0,6.0,7.0,3378.0,8.0,97.0,9.504679754099161,7.732219035637081,6.666418158853331,1.85222003666272,48.3739113171933,-0.9862005766984471,27.474,5.269017427367901,61.833743041267205,7.876837618377481,29.8288372021883,0.489035200857258,3.14068970880588,0.751607020353854,2.15340285178362,1.3421028365768701,0.4605821381670301,3.72123340984307,11.809526798943699,25.8793007076832,1.4381790587704297,6.05994357235135,1.72240680970796,0.0353819461860982
545,2,0,347.0,8870.0,1866.3,0.0,0.0,409.750620067644,2472182.0,72.576435238667,0.0,0.0,3049697.0,706274.0,19.11826448,10784668000.0,10.6693601702829,60.05201802147511,73.1188765163151,10.425178138291802,19057200000.0,19057200000.0,3.5987885263754302,958.855017323905,-265252000.0,-2.77249907624415,27944.733893742403,2.0,6.0,6.0,6.0,0.0,0.0,0.0,6.99868305051118,6.9754060073518005,6.83912855332916,-1.2099879342228799,51.9353370440557,-0.426396984718154,6.278000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2,0,1134261.0,128900.0,4206.7,1663327172.7925901,0.677055667877697,85.6866640806827,3078820.0,36.201573302536104,7255024442.612241,111870.0,13360280.0,5461193.0,49.09096826,41564274600.0,21.738193040352602,69.9084318244732,28.6839940157939,12.803153747675099,-10931800781.2925,-8508150600.0,-0.37039202748511,100.42500706593901,0.0,-7.3004939353207305,22242.681934771,2.0,6.0,6.0,6.0,341.0,3.9,99.0,6.21969982092898,7.27491808960202,7.51026164043877,-0.540752950543684,50.7431764788496,-2.05529516213206,23.0,14.437292445870002,56.3331024275626,43.1650998678129,5.58296058825197,23.291963886054603,1.13585720869593,11.8713344658331,0.7060847026110729,0.5768990163662541,0.5017977046245029,12.7573874330136,42.3200838159547,2.33196039740559,9.50557536376416,0.574105463027913,1.0391994426009799,6.176788763138241
547,2,0,314.0,11610.0,6076.4,395879120.879119,0.211888706229027,181.702670111972,607600.0,29.1089155395905,33185072570.628998,128402.0,2601210.0,394407.0,19.23454314,83298000000.0,12.248372971176698,13.408687878083901,76.47241329620009,27.1443989918744,88182692307.6923,320985000000.0,6.373389929350821,98.1611226101089,0.0,4.68725917732711,88564.8229796416,3.0,6.0,6.0,6.0,164.0,8.8,92.0,13.2642523946872,13.05673262195,10.281625499016801,7.76010356468356,23.961922133968397,-4.205352730478049,1.054,18.520310981827603,73.59134205900891,26.4086579409911,14.677077112267098,2.25770113827347,2.71622784204615,2.1422834123056997,4.26607353820478,0.349294897893906,0.0,7.27808038017813,25.3909594859976,9.95678400595119,0.656226978645807,11.710857715123801,1.0584717701875201,0.0
548,2,0,0.0,706.0,0.0,56236647374.509,19.4481378082226,7524.698300283291,5303264.0,99.8273297170395,265910197870.161,157939.317765257,8067600.0,1987600.0,37.47880551,33161100000.0,9.17659912017155,37.529246672140296,197.18728302808898,29.879742388531998,67705609346.2431,84611700000.0,0.36007390867911204,101.597714369898,2848900000.0,3.8714619383680295,54431.1619899752,3.0,6.0,6.0,4.0,108.0,2.8,97.0,6.89456438294606,7.819274626921559,8.39496695189769,2.4533903303101803,50.6616550454197,0.0,0.0,13.0854002359533,59.6475095452925,39.9214479867929,31.4297535560146,1.55908193668456,2.41770640338735,0.7261871931163961,3.4812211809864104,0.307497716603639,0.43104246791452794,1.96507205078863,52.829328035668496,42.719115375663,0.332109556600303,3.8688360838849998,1.7794492041813899,0.8759761687374341
549,1,0,3062449.0,2381740.0,1677.6,1500402452.8635,0.717693335672016,15.7724382174377,2494920.0,9.64347043257744,200586904405.68103,54292.0,37527703.0,3289363.0,8.547861900000001,3293471665200.0,20.3180341992442,32.1475713660511,36.8905475681754,39.158278225036796,17511024112.6702,1357734765600.0,7.48133760113853,310.506611089832,-62800.001,3.37476865068784,5565.134521048481,1.0,6.0,5.0,7.0,20908.0,26.1,95.0,9.98565554924701,8.877907261435421,7.2772112543012,2.00661417637038,49.5247904299882,-0.0945146289811924,31.13,4.6761360795195,64.111338972594,32.9511939475047,13.6449397074758,8.32565587765767,7.220683397700781,2.9221779550970095,2.2873349048018,1.4725800598686498,0.0152891248043457,4.21734258518822,15.566684462558598,4.14501694623561,4.0798085916957,1.48635823646593,0.18187423545245301,0.0
550,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1,0,0.0,770.0,0.0,891223404.255319,2.89835267009983,1688.5935064935097,340691.0,29.5677372489562,5454261328.96492,63711.9791706662,2123903.0,299416.0,22.72043296,1785400000.0,15.442312316312302,38.0076009320396,102.14725465198099,28.1445526365409,5659574468.08511,2128000000.0,3.01065141755046,113.040086038326,299999.99999979994,3.73225152129817,23649.366613910097,3.0,6.0,6.0,6.0,141.0,8.1,99.0,11.5152227386746,10.934112469556501,8.851598053240071,1.7024354674831599,37.958213032623895,1.31693624943833,11.380999999999998,14.4060032618676,49.6776738587436,26.140887052373902,12.7772963106593,1.5029613070744199,5.381310115875889,0.8685434462381609,5.0489158432335595,0.5618600292925899,24.1814390888825,60.400121230439794,26.7340794596354,7.975018514514559,8.42150157314569,5.838170346721231,0.531608761514135,0.000361042772164452
552,1,0,350.0,340.0,1028.6,31489862.962963,3.93681282122209,310.238235294118,0.0,0.0,119485007.90462099,0.0,129912.0,27727.0,26.28575221,0.0,0.0,0.0,25.8151733278486,0.0,-189193333.33333302,-510822000.0,3.92763659786084,115.47952532419399,0.0,-1.1552951764456298,7583.187001906959,2.0,5.0,7.0,5.0,27.0,14.9,97.0,10.098115499212401,7.58165221186875,5.63262672461238,0.3856461019197489,49.952600345069506,0.436701244320469,64.399,0.0404125778505421,68.076485898949,18.538514597069604,16.6258738571175,0.926372683232058,12.9714536693162,0.0674657490942253,0.5959903410825861,0.32281196654318606,0.41354583466515005,0.236443763591152,1.0698324318418,0.0211928836490619,0.22803246647678196,0.0209649193770255,0.13644148784525698,7.1634616059065905
553,1,0,1747786.0,200520.0,2029.1,1205388487.79374,5.21087977776346,181.063215639338,1723300.0,31.402543691684,3167158075.70517,5990.0,16356387.0,314956.0,0.866552614,4859508713702.41,8.2152542255074,77.39266395290191,20.216720958736104,27.297130934115,-2985215222.39497,-7633628478392.7,21.5211658741504,127.14974272403799,9436586405.6879,3.8374556059455496,637.130008854938,3.0,6.0,7.0,6.0,73311.0,70.2,78.0,7.33077877243879,5.9287357770448805,4.66100514129515,3.3984795944578,50.3091253303961,3.02807715718194,84.885,16.4725988542817,37.193204185762205,45.635622250630504,17.3858964977808,2.6322142711472596,1.99654965935399,1.63043425623105,21.990527566117397,16.9524328607673,0.218740702840023,26.4520991835493,3.54488688205369,1.8680567582248402,0.35072592451718504,0.623542272868208,54.820678848255206,6.38332826344961
554,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1,0,102001.0,566730.0,367.2,542804860.564885,3.69599999684879,3.6866144372099603,0.0,0.0,7627972597.8936405,8422.234479860641,3081726.0,160488.0,8.008742908,21195572300.0,18.9421690424643,54.8545786925338,48.359092961402396,38.1366305972316,-1752569201.08674,-13353000000.0,-0.11220267650379902,148.177906986208,4279911499.99999,4.456167213097871,7029.23145024034,3.0,6.0,7.0,5.0,2012.0,49.4,95.0,9.924779720150651,8.62217308709821,6.5936770288983295,1.8343510399521399,50.56681419550671,1.30001057638153,43.301,0.24206912690807897,25.547992560931,4.27984134038943,2.85529368068203,0.0262365500100661,0.013664135384913,0.00471326469652729,1.3799337096159,69.0930178151523,1.07914828352734,0.294798069202258,2.73015995786532,1.5241698016821101,0.0584061004298069,1.14184301774725,18.097069476692397,0.18805267682157897
556,1,0,37822.0,9240.0,2399.3,49600567279.3727,198.074477870546,122.842207792208,0.0,0.0,1191085667.5506802,13296.0,1110935.0,373196.0,43.19898136,3672800000.0,18.8448257284617,66.5679820623201,53.4441268977973,16.0684874574775,-370936656.81613797,-288700000.0,1.8927089726535902,117.675081359473,-99999.9999975,-3.05827402135233,28984.914805350298,3.0,6.0,6.0,6.0,33.0,3.2,99.0,8.33236555847648,8.03235535285071,7.607238252093031,0.9050916758996221,50.0691594614548,1.34890976644267,32.739000000000004,2.23922821544853,85.6146028403315,14.1052799597554,5.69707937060267,4.1107489398305,2.0966193384327,0.874699668198997,1.07075844762612,0.25537419506438,0.280117199913089,12.2027578873706,20.882713296432897,3.6946661034318398,7.89740993053892,1.72841333977593,2.05903326670075,19.5681822454865
557,1,0,27120.0,257670.0,1604.2,832473111.1185111,4.84800794533948,6.818089028602481,661927.0,43.6250337768815,2351562321.5574102,1553.0,2557728.0,22611.0,1.384992515,1230009000000.0,14.0308052630877,29.445163280305298,60.9503416932366,26.9661548654199,5075515090.18816,2591188000000.0,-2.9419152507607595,187.67572744907298,-1000000.0,5.25108167167562,9774.18076112105,3.0,6.0,5.0,7.0,2115.0,58.2,82.0,8.56658789022363,7.29993741476264,5.984596558746049,3.45821476957591,48.74907289717711,1.1379409970584298,13.633,3.0331123653539,73.1517316380599,18.3790246732419,11.463657317028598,1.2470130358125902,1.70151240482317,1.6938531299736201,2.2729887856039,8.42384695007974,0.0453967386185276,0.6874432283495698,8.54733319756819,5.83083129513034,0.38836882927908,2.23634278871845,3.77340558426598,0.00146638259214991
558,1,0,885789.0,107160.0,2036.7,1263638428.66,2.50779356529794,142.50705487122102,2712000.0,35.3682095352536,6693770289.80948,8091.0,20787080.0,1743842.0,11.56176848,40845000000.0,10.347762861551,85.9430537364177,24.868578724827298,14.9545377391234,-5666360294.11765,-44388000000.0,3.3222027302893995,184.495692858512,1000000.00006,2.97002541198212,3299.60513936372,2.0,7.0,6.0,5.0,11058.0,32.9,96.0,8.41644939516404,7.25545591215011,5.89000013650565,2.13202825156564,50.849433670504894,1.23822924313901,49.788000000000004,0.22024866898934198,54.6631784564779,11.6381587763401,8.805823087844189,1.00100095976369,33.697650568381704,0.101096083529161,1.5419703050729798,0.188268340130091,0.00101219880024401,2.50950489775554,3.66846714059543,0.45240334068390003,1.05989239784124,0.6532492471988349,1.0114867398767802,0.00408882836071828
559,1,0,1855.0,13450.0,2638.8,618367296.036318,15.127420936227901,46.141338289962796,0.0,0.0,458665569.9843,7485.0,990869.0,169803.0,27.33991219,671130000.0,21.0949257514437,82.7404952921223,43.67249666506989,20.5856652698307,-998266735.1920849,-776951000.0,0.17699138534510397,215.08806677130298,1.2e-07,-2.72376667889237,6586.7192089878,3.0,6.0,5.0,8.0,38.0,5.5,94.0,7.10934055552057,7.05013541601058,6.843547269635321,0.0841474080023094,50.693738236144,-0.41538751435270205,36.543,0.167285001978078,40.9846313074576,10.5222760920223,8.191505194625611,48.465026026188895,1.50194139109544,0.17604834938402697,0.57642208130412,0.0763590756131485,0.0280665743310838,0.664675184231879,1.7087260836758402,1.08011334366192,0.578534791315383,0.0176030148341004,0.0147253599928046,0.14438783973327401
560,1,0,287943.0,91590.0,4091.6,21976623037.8039,10.1570495134565,114.803406485424,2840065.0,43.735313779064995,22658232543.4348,131870.0,11917565.0,4558075.0,42.98528151,31176788000.0,18.513755352952,66.2776075405042,37.7105706067037,15.7164573641622,-1098761442.2727,-855159000.0,-0.3975669208742829,99.3339313540141,0.0,-4.028256748252799,20577.4026375899,3.0,6.0,6.0,6.0,276.0,3.7,98.0,5.7911233327707805,6.8740337764236505,7.66354617251372,-0.405421787747567,52.3563081580698,-1.9390074477860701,38.242,4.9339209971622005,77.21755445627191,22.7804659676469,3.1623388175561695,4.84539616334747,4.01414647508368,3.11588648039102,0.757257509372696,6.885440521895861,0.00197957608117226,3.42317725326287,19.1999822056192,1.9213203328164,2.6531561912450696,0.263770014219145,9.152067421290571,2.84761411608868
561,1,0,3143000.0,652860.0,2029.6,47226787.51,0.229964644562762,47.0192047299574,4063639.0,51.97864490737351,7152304411.66686,17775.0,15340115.0,90017.0,0.301821963,131176000000.0,12.3597950192181,104.451847861408,5.516850324527639,16.813904232401,-6905524853.3259,-356872000000.0,8.304760856158401,236.944254761155,220274417800.0,14.434741287952399,669.009050888028,4.0,7.0,6.0,6.0,68696.0,82.8,67.0,7.24695807058393,6.02942855857276,4.7550144819933795,3.27270292128737,48.5802452666562,2.74546392106538,74.532,0.0195521402994379,14.0418091327814,21.8839209321,11.1548141788951,2.9337589385438596,0.0062882313752275895,7.78550442865778,15.6329372565476,0.0035551546280985797,48.441332678570994,0.608151812972894,12.7814655131316,1.59761798078209,8.47001801871677,86.07933659061541,1.5542196149151697,0.0018196426412992802
562,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1,0,2028810.0,472710.0,1591.8,527394101.24460196,1.8120745466095802,44.59897823189689,2623348.0,23.621918628738197,3380703263.9080896,4938.0,13108058.0,737445.0,3.3984218439999996,1815449000000.0,12.2181666595328,69.1608444507977,26.1182006061942,22.771701836861702,-1208041649.50303,-616738000000.0,2.67090003248194,121.47605170095801,0.0,4.543265015667361,1380.50984820072,2.0,6.0,6.0,7.0,49603.0,97.0,85.0,8.16765728154124,6.581964951249911,5.1393990417371604,2.7015959133752996,49.98599541218721,1.4876034912801699,47.323,3.4077237252252,43.9182676254599,27.2103196393433,15.9283224728178,2.73385101549074,2.9047984805480898,1.44599638696497,4.19735128352171,28.614768249454897,0.256644485741914,0.6676614571737071,21.995406148239002,18.0762216155418,0.342695350599274,2.6407107385072597,17.7903957397357,0.0745713813783963
564,1,0,210023.0,2149690.0,5164.2,12182373333.3333,1.65527034561619,13.530489047258,5690586.0,23.7116118223006,673739617131.103,208986.0,53000000.0,4801824.0,16.97486077,551179000000.0,19.9709362341304,28.457623437755498,54.27084049637261,26.5415630623374,184213600000.0,690801000000.0,4.01551535668867,120.16849097514299,-439300.0002,5.4114449021643605,25303.094621302997,3.0,6.0,6.0,6.0,7757.0,14.7,98.0,9.228830733263848,9.34015655060195,8.64034477855225,2.95999357738822,43.6649857302564,1.75516889424649,17.49,9.711129030410358,64.1551179490837,34.5043295172747,18.4441039609093,4.654853156732821,3.42268856656716,2.66215889250813,3.78460663184546,1.53591830871188,1.34055253364154,13.3308464387072,40.3237388326195,18.9141257904124,3.6965493878137003,12.0069625468735,3.94394789998712,0.0003149991304234
565,1,0,1949.0,17820.0,13782.5,2872588962.21562,1.65024906618369,190.547474747475,2373531.0,71.1143063277274,33109778170.6981,28814.0,5100000.0,510000.0,15.68991317,7337400000.0,15.0596647934617,23.6530780629774,74.7318470840808,12.8350115553074,84340836012.8617,23607000000.0,7.4867029487372605,126.00427753826901,-5e-06,6.62638808077409,51264.0713358672,2.0,6.0,5.0,7.0,522.0,10.0,98.0,11.7307622885039,12.0400402096009,10.7544715131084,6.2117188233113305,42.4217453956663,5.335969645582231,1.706,15.6705012216679,68.0023471123682,31.215213674759003,18.022206554481002,2.50393289913874,2.57768345266925,2.63646276958344,5.03045125032226,0.44447674856428293,0.782439212872873,5.3306500759077196,39.2108823518971,12.993994951031599,3.45364709315992,20.0444761725704,1.55729588884206,7.73249521570991e-06
566,1,0,5224709.0,446300.0,1016.6,2841954371.38455,2.89209442103956,74.6891978489805,3447683.0,17.6208454960545,17390401423.9246,61161.3007019091,39016336.0,3279054.0,10.08283749,168190000000.0,19.8365100762961,60.4102462491788,34.9295478964619,35.0190651754197,-15001158963.4231,-129436000000.0,0.369335229674476,105.36269155437701,0.0,3.0099612622197793,2904.7467277320898,2.0,6.0,6.0,6.0,18805.0,31.2,99.0,8.90046600988402,8.072427121733789,7.01081769528692,1.43512738833958,50.6538110427887,0.217481489642727,41.303000000000004,14.194122566133098,67.2438501209502,26.2170593698552,8.31439452441063,11.469982024888301,4.19415748670343,6.39861113190212,1.3123113745339399,0.926213959318852,0.140479377292447,5.662918838015679,25.3100759377878,2.14398832026052,3.9455743390876097,7.01100416524224,6.32966567226678,4.06628240513566
567,1,0,406573.0,139960.0,2891.1,239347550.0,3.13567389862871,57.123906830523005,759596.0,35.7603684900345,630690458.9409599,6529.8968762677505,6528000.0,393000.0,4.906985775,3127000000.0,8.64693568858864,119.297984962572,21.540024500112,19.6,-3629127466.9143295,-17193717200.0,11.8685158950827,798.787643257826,3670464600.0,7.49999916892124,954.720525255865,4.0,7.0,4.0,7.0,9965.0,49.2,94.0,9.0236017357945,6.82967056640084,5.808355608590079,2.26577114602006,49.6419103534493,2.2181249719059597,73.432,5.6935650862012,15.190977057241001,23.0113275082943,9.879657967590731,61.787870558262206,1.82656392575,7.6615946419533,3.63539234679865,0.00811862620157577,0.009824876202566009,1.4637701757171397,49.466834092115704,38.7334493234627,6.21471034114957,4.513036693384611,0.005034045739837879,0.0
568,121,0,58454097.0,9147420.0,8142.9,479415000000.0,2.57411282734144,35.324442629725105,18603963.0,7.03950207569992,405942340674.236,9631764.0,416684000.0,121530000.0,37.08686663,2658088000000.0,14.2720157212485,68.8378759669736,11.8906224202293,19.688785858393302,-521239000000.0,-521239000000.0,1.27580003920798,110.07159591741801,-1000000.0,1.48527919319147,57638.1590879883,3.0,6.0,6.0,6.0,22500.0,6.5,95.0,6.8577179889559,6.57215124032128,6.2426710436053,0.692801345694918,50.51661882818439,-0.24175830579389798,18.212,1.86070577892591,49.125179475323705,50.8511529183137,27.5792746528153,1.28923938857314,17.7550389493501,0.644930654246026,2.66460294703457,0.918066326294566,0.0236676063625398,4.4073637510629,39.821565767647,11.251824230132101,0.874565234501314,1.79401543649483,0.9248192222197059,0.221693792773607
569,70,0,96347023.0,9388211.0,6029.2,170556525654.03,1.5229423608063302,146.850661963179,24483789.0,3.1278058467258703,3097658396171.59,3952098.0,1364934000.0,206624000.0,14.66539302,10751426873440.0,14.4483723662299,39.012270575192,19.6440669217575,44.310606607983104,249600998163.895,1658473832300.0,1.22179969802043,101.22179969802,-236039647409.996,6.68934989429179,8123.1808725464,3.0,6.0,6.0,6.0,143560.0,9.9,99.0,9.069566420809439,7.68513624285832,6.7521336024597005,0.541478512050099,48.473819102321606,-2.11596945740457,43.222,4.40332167468738,66.0163748325103,14.562884176110899,11.212669547328598,3.34497391864805,5.088252711832981,1.75198967521656,0.9324708675964392,3.44519700281687,8.20807144405028,4.876486576234369,19.183627733252102,10.4396997448719,2.7644780678772496,4.5805586887848895,3.19722202044867,0.20927921838306401
570,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,42,0,6316300.0,348900.0,7182.1,52474196612.3857,1.50883468928835,236.422591000287,3578459.0,5.745153501712379,184031310247.19397,1016649.118,94432800.0,44310000.0,53.73950486,615446000000.0,19.5749431465785,53.2559596698526,46.1192411062165,19.197881713077102,277222634664.88,250619000000.0,1.329210698624,110.11075200385099,0.0,1.94362542781317,42161.3196584389,3.0,6.0,4.0,9.0,2284.0,3.8,95.0,6.11553769298398,6.13285434505785,5.74478730673057,1.19386675821917,50.7864781921597,0.344078129343232,24.49,0.7693340378760329,79.1786848984238,20.818768774614302,9.85259020232239,6.781190557369599,1.37545551089468,0.620635241020418,1.23024960563741,0.958647657369787,0.0025463269618819897,3.37535463828645,19.7754302690368,7.769775435113139,1.35230018298914,0.998672240844199,1.08829929072542,0.33098234424959494
573,42,0,9610740.0,547557.0,5686.8,35407746868.9473,1.43615525675728,122.164824849285,10925231.0,20.479739517467802,145866048714.466,599427.0,67571000.0,39006000.0,59.71900649999999,526742000000.0,23.632830639202105,55.3145850092671,29.260647946458697,23.0004437251919,-48023576360.8336,-43415000000.0,0.38526565465024004,105.032060631279,0.0,1.18765038151487,36857.1192305925,3.0,6.0,5.0,7.0,2446.0,3.9,97.0,5.76907170607661,6.045284581092889,5.8612621857861695,0.40749103625624394,50.8477868645681,-0.721909234441542,20.25,3.38096614513295,81.92752495918559,16.875212433506597,6.790239075331059,3.9706947419322,1.10824790322549,2.57255550435762,1.1080669801798602,1.32540822848041,1.1972626073078,6.37690525137275,20.029509664677104,5.50533405267118,3.9964089723390197,1.1627880107301398,2.4713381836932,0.55708919500221
574,41,0,1815819.0,364560.0,4975.5,34904736087.7881,0.7065508957525779,348.35009600614404,38139625.0,31.973957584242,1216518740593.27,984302.8088278441,164265142.0,64024938.0,50.57326161,106264300000000.0,19.771787065763,55.8368508423602,16.1429941379191,23.3420447733035,51837941608.0665,5639600000000.0,0.267867384755462,101.237714451515,83200000000.0,1.0316145692119,38900.5693058431,3.0,6.0,6.0,6.0,2096.0,2.7,99.0,4.93636666073941,5.56368521551293,6.174055997583389,-0.115284177050088,51.1534909938868,-6.95746074551399,6.072,9.25688259077925,52.0093044601261,47.9846210310913,39.860476955526096,2.30283072852508,2.8279763589455302,0.8844526756535791,1.05595775435231,1.05292655808871,0.00607450878259733,3.5817003538205405,38.185358782110896,29.501152584684,0.636805978732221,1.94656589772065,0.9011229746685291,0.28465493030853195
575,29,0,16984388.0,7682300.0,2074.3,42049399045.6349,3.4906877953304907,3.1515052783671598,4539598.0,20.937417038515502,55034824816.2277,676526.0,26550000.0,8180000.0,33.76952579,312154000000.0,18.862818938595602,57.8161105686026,18.867834456487103,25.537022981949,-26693727983.0533,-36671000000.0,-0.41372321405466994,99.5862767859453,2936000000.0,2.76577349883983,49755.315480305,1.0,5.0,7.0,6.0,965.0,3.7,94.0,7.24790743773034,7.37005858662191,6.6404477173752685,1.41006383391359,50.1764580754149,0.163803582764243,10.446,1.5504614069585,54.524706114096496,44.2216930588923,38.2798748879834,0.655161615536323,1.83724393937527,0.236052325976658,2.27889020901585,0.9344700810048321,1.2536008270111898,2.7200874020379704,47.7270909373323,40.8013717483997,0.377282480229994,4.15769656953758,0.8342892114147109,2.58704942317765
576,28,0,3253985.0,294140.0,5599.0,18352046895.3389,0.987246055999877,206.11782824505298,3737750.0,8.91994144041441,135133271316.191,271823.499,85955905.0,20267172.0,33.11032182,315213000000.0,18.7568416209527,60.846356859901,29.817191412101003,17.0094211158575,62968460229.043,56925700000.0,0.767575945508185,106.83537505542,-100000.0,0.9423626974020459,30661.221809412596,3.0,6.0,5.0,8.0,1378.0,3.3,93.0,4.86733105040602,5.28390181332944,6.18648437361874,-0.214276426403474,51.2978735315294,-0.7052323580583829,30.884,5.294707634659599,69.8220905363922,29.874453838926396,9.61097103556338,10.6932984881781,2.10574283391019,4.03522914046248,1.78382140008268,1.6453909407295901,0.303455624681406,6.713373785176519,21.3760725159949,4.04983313708888,3.99821978921237,1.1248294377590702,1.1582758539456999,1.05101474638847
